Vencimento;Tipo_pagamento;Valor;Pagamento;Observacao;Notas_fiscal;Sequencial;Dentista;cheque_terceiro;opcao_restante;valor_terceiros;valor_cheque;valor_pago;valor_restante;conta;numero_cheque;nao_lancar_livro_caixa;dataExclusao
7/5/2003 00:00:00;70;R$ 189,00;1/12/2008 00:00:00;;;4353;;12;6;R$ 189,00;R$ 0,00;R$ 189,00;R$ 0,00;-1;;0;
1/12/2008 00:00:00;70;R$ 158,33;1/12/2008 00:00:00;;;4354;;11;6;R$ 158,33;R$ 0,00;R$ 158,33;R$ 0,00;-1;;0;
1/12/2008 00:00:00;70;R$ 65,00;1/12/2008 00:00:00;;;4355;;3;6;R$ 65,00;R$ 0,00;R$ 65,00;R$ 0,00;-1;;0;
1/12/2008 00:00:00;70;R$ 80,00;1/12/2008 00:00:00;;;4356;;8;6;R$ 80,00;R$ 0,00;R$ 80,00;R$ 0,00;-1;;0;
1/12/2008 00:00:00;70;R$ 75,00;1/12/2008 00:00:00;;;4357;;5;6;R$ 75,00;R$ 0,00;R$ 75,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;70;R$ 100,00;1/12/2008 00:00:00;;;4358;;8;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;75;R$ 100,00;1/12/2008 00:00:00;;;4359;;7;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;5/12/2008 08:04:36
7/5/2003 00:00:00;70;R$ 200,00;2/12/2008 00:00:00;;;4360;;0;6;R$ 0,00;R$ 0,00;R$ 200,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;96;R$ 20,20;2/12/2008 00:00:00;;;4361;;0;6;R$ 0,00;R$ 0,00;R$ 20,20;R$ 0,00;-1;;0;2/12/2008 07:42:19
7/5/2003 00:00:00;96;R$ 20,00;2/12/2008 00:00:00;;;4362;;0;6;R$ 0,00;R$ 0,00;R$ 20,00;R$ 0,00;-1;;0;2/12/2008 07:44:44
7/5/2003 00:00:00;75;R$ 120,00;2/12/2008 00:00:00;;;4363;;7;6;R$ 120,00;R$ 0,00;R$ 120,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;96;R$ 20,40;2/12/2008 00:00:00;;;4364;;0;6;R$ 0,00;R$ 0,00;R$ 20,40;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 11,74;2/12/2008 00:00:00;mercado;;4365;;0;6;R$ 0,00;R$ 0,00;R$ 11,74;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 6,90;3/12/2008 00:00:00;papelaria / 1 super bonder;;4366;;0;6;R$ 0,00;R$ 0,00;R$ 6,90;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 2,25;3/12/2008 00:00:00;papelaria/xerox;;4367;;0;6;R$ 0,00;R$ 0,00;R$ 2,25;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 170,00;4/12/2008 00:00:00;revista sou mais /ref a dezembro;;4368;;0;6;R$ 0,00;R$ 0,00;R$ 170,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 4,20;4/12/2008 00:00:00;passagens  para osires;;4369;;0;6;R$ 0,00;R$ 0,00;R$ 4,20;R$ 0,00;-1;;0;
7/5/2003 00:00:00;75;R$ 80,00;5/12/2008 00:00:00;cheque devolvido/ch -010474/cc-2707052;;4370;;0;6;R$ 0,00;R$ 0,00;R$ 80,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;75;R$ 110,00;5/12/2008 00:00:00;;;4371;;10;6;R$ 110,00;R$ 0,00;R$ 110,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;75;R$ 55,00;5/12/2008 00:00:00;;;4372;;3;6;R$ 55,00;R$ 0,00;R$ 55,00;R$ 0,00;-1;;0;
5/12/2008 00:00:00;75;R$ 200,00;5/12/2008 00:00:00;;;4373;;10;6;R$ 200,00;R$ 0,00;R$ 200,00;R$ 0,00;-1;;0;
5/12/2008 00:00:00;75;R$ 50,00;5/12/2008 00:00:00;;;4374;;2;6;R$ 50,00;R$ 0,00;R$ 50,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;75;R$ 40,00;5/12/2008 00:00:00;;;4375;;0;6;R$ 0,00;R$ 0,00;R$ 40,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 36,41;6/12/2008 00:00:00;mercado;;4376;;0;6;R$ 0,00;R$ 0,00;R$ 36,41;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 60,00;6/12/2008 00:00:00;faxineira;;4377;;0;6;R$ 0,00;R$ 0,00;R$ 60,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;107;R$ 44,80;8/12/2008 00:00:00;dra tatiane;;4378;;0;6;R$ 0,00;R$ 0,00;R$ 44,80;R$ 0,00;-1;;0;
7/5/2003 00:00:00;107;R$ 5,50;8/12/2008 00:00:00;dr pedro;;4379;;0;6;R$ 0,00;R$ 0,00;R$ 5,50;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 5,00;8/12/2008 00:00:00;1 galao de 20 litros de agua;;4380;;0;6;R$ 0,00;R$ 0,00;R$ 5,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 80,00;8/12/2008 00:00:00;passagens para cristina/acd;;4381;;0;6;R$ 0,00;R$ 0,00;R$ 80,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 7,86;8/12/2008 00:00:00;MERCADO;;4382;;0;6;R$ 0,00;R$ 0,00;R$ 7,86;R$ 0,00;-1;;0;
7/5/2003 00:00:00;69;R$ 15,00;9/12/2008 00:00:00;;;4383;;0;6;R$ 0,00;R$ 0,00;R$ 15,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;70;R$ 0,17;9/12/2008 00:00:00;a administraçao pediu para completar;;4384;;0;6;R$ 0,00;R$ 0,00;R$ 0,17;R$ 0,00;-1;;0;
7/5/2003 00:00:00;107;R$ 8,96;9/12/2008 00:00:00;DRA CRISTIANA;;4385;;0;6;R$ 0,00;R$ 0,00;R$ 8,96;R$ 0,00;-1;;0;
9/12/2008 00:00:00;102;R$ 6,80;9/12/2008 00:00:00;DRA NIVEA;;4386;;0;6;R$ 0,00;R$ 0,00;R$ 6,80;R$ 0,00;-1;;0;
7/5/2003 00:00:00;90;R$ 120,00;9/12/2008 00:00:00;paciente da  dra simone /almerinda;;4387;;2;6;R$ 120,00;R$ 0,00;R$ 120,00;R$ 0,00;-1;;0;
9/12/2008 00:00:00;90;R$ 10,00;9/12/2008 00:00:00;paciente da dr simone /almerinda;;4388;;0;6;R$ 0,00;R$ 0,00;R$ 10,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 88,00;9/12/2008 00:00:00;costureira /unifo p/conserto acd/cristin;;4389;;0;6;R$ 0,00;R$ 0,00;R$ 88,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;119;R$ 150,00;9/12/2008 00:00:00;;;4390;;0;6;R$ 0,00;R$ 0,00;R$ 150,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;86;R$ 1,00;10/12/2008 00:00:00;;;4391;;0;6;R$ 0,00;R$ 0,00;R$ 1,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 1,35;10/12/2008 00:00:00;papelaria/xerox;;4392;;0;6;R$ 0,00;R$ 0,00;R$ 1,35;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 10,00;10/12/2008 00:00:00;farmacia/10 pacotes de gaze;;4393;;0;6;R$ 0,00;R$ 0,00;R$ 10,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 44,07;10/12/2008 00:00:00;fast collecct/taxa de lixo;;4394;;0;6;R$ 0,00;R$ 0,00;R$ 44,07;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 198,49;10/12/2008 00:00:00;telefone;;4395;;0;6;R$ 0,00;R$ 0,00;R$ 198,49;R$ 0,00;-1;;0;
7/5/2003 00:00:00;67;R$ 50,00;11/12/2008 00:00:00;;;4396;;0;6;R$ 0,00;R$ 0,00;R$ 50,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;73;R$ 4,00;11/12/2008 00:00:00;;;4397;;0;6;R$ 0,00;R$ 0,00;R$ 4,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;61;R$ 5,00;11/12/2008 00:00:00;;;4398;;0;6;R$ 0,00;R$ 0,00;R$ 5,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 15,00;11/12/2008 00:00:00;loja  recarga /1 cartucho preto  recarre;;4399;;0;6;R$ 0,00;R$ 0,00;R$ 15,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 6,00;11/12/2008 00:00:00;PAPELARIA/ 3 SALGADOS;;4400;;0;6;R$ 0,00;R$ 0,00;R$ 6,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;63;R$ 750,00;11/12/2008 00:00:00;THIAGO ROLIN/CEF-RECREIODONTO;;4401;;0;6;R$ 0,00;R$ 0,00;R$ 750,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 3,29;12/12/2008 00:00:00;mercado;;4402;;0;6;R$ 0,00;R$ 0,00;R$ 3,29;R$ 0,00;-1;;0;
12/12/2008 00:00:00;1;R$ 34,37;12/12/2008 00:00:00;mercado;;4403;;0;6;R$ 0,00;R$ 0,00;R$ 34,37;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 39,90;12/12/2008 00:00:00;pagamento da cesta de natal;;4404;;0;6;R$ 0,00;R$ 0,00;R$ 39,90;R$ 0,00;-1;;0;
7/5/2003 00:00:00;63;R$ 100,00;12/12/2008 00:00:00;fabiana garitano/cef -recreiodonto;;4405;;0;6;R$ 0,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;63;R$ 100,00;12/12/2008 00:00:00;luciana porto/cef -recreiodonto;;4406;;0;6;R$ 0,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 60,00;13/12/2008 00:00:00;faxineira;;4407;;0;6;R$ 0,00;R$ 0,00;R$ 60,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;58;R$ 312,00;13/12/2008 00:00:00;dra cristiana;;4408;;0;6;R$ 0,00;R$ 0,00;R$ 312,00;R$ 0,00;-1;;1;
13/12/2008 00:00:00;58;R$ 1150,00;13/12/2008 00:00:00;dr frederico brasil;;4409;;0;6;R$ 0,00;R$ 0,00;R$ 1150,00;R$ 0,00;-1;;1;
13/12/2008 00:00:00;58;R$ 2090,00;13/12/2008 00:00:00;dr ricardo;;4410;;0;6;R$ 0,00;R$ 0,00;R$ 2090,00;R$ 0,00;-1;;1;
13/12/2008 00:00:00;58;R$ 75,25;13/12/2008 00:00:00;dr simone;;4411;;0;6;R$ 0,00;R$ 0,00;R$ 75,25;R$ 0,00;-1;;1;
13/12/2008 00:00:00;58;R$ 578,00;13/12/2008 00:00:00;dra nivea;;4412;;0;6;R$ 0,00;R$ 0,00;R$ 578,00;R$ 0,00;-1;;1;
7/5/2003 00:00:00;58;R$ 269,50;15/12/2008 00:00:00;DRA  CARLA;;4413;;0;6;R$ 0,00;R$ 0,00;R$ 269,50;R$ 0,00;-1;;1;
7/5/2003 00:00:00;73;R$ 60,00;15/12/2008 00:00:00;;;4414;;3;6;R$ 60,00;R$ 0,00;R$ 60,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;96;R$ 250,00;15/12/2008 00:00:00;;;4415;;23;6;R$ 250,00;R$ 0,00;R$ 250,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;96;R$ 19,50;15/12/2008 00:00:00;;;4416;;0;6;R$ 0,00;R$ 0,00;R$ 19,50;R$ 0,00;-1;;0;
7/5/2003 00:00:00;73;R$ 0,25;15/12/2008 00:00:00;;;4417;;0;6;R$ 0,00;R$ 0,00;R$ 0,25;R$ 0,00;-1;;0;
7/5/2003 00:00:00;86;R$ 291,66;15/12/2008 00:00:00;;;4418;;25;6;R$ 291,66;R$ 0,00;R$ 291,66;R$ 0,00;-1;;0;
15/12/2008 00:00:00;86;R$ 20,34;15/12/2008 00:00:00;;;4419;;0;6;R$ 0,00;R$ 0,00;R$ 20,34;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 5,00;15/12/2008 00:00:00;1 glao de 20 litros de agua;;4420;;0;6;R$ 0,00;R$ 0,00;R$ 5,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;70;R$ 356,66;15/12/2008 00:00:00;;;4421;;26;6;R$ 356,66;R$ 0,00;R$ 356,66;R$ 0,00;-1;;0;
15/12/2008 00:00:00;70;R$ 100,00;15/12/2008 00:00:00;;;4422;;14;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
15/12/2008 00:00:00;70;R$ 60,00;15/12/2008 00:00:00;;;4423;;2;6;R$ 60,00;R$ 0,00;R$ 60,00;R$ 0,00;-1;;0;
15/12/2008 00:00:00;70;R$ 11,34;15/12/2008 00:00:00;;;4424;;0;6;R$ 0,00;R$ 0,00;R$ 11,34;R$ 0,00;-1;;0;
7/5/2003 00:00:00;58;R$ 651,00;15/12/2008 00:00:00;dr pedro  ney;;4425;;0;6;R$ 0,00;R$ 0,00;R$ 651,00;R$ 0,00;-1;;1;
7/5/2003 00:00:00;58;R$ 570,40;15/12/2008 00:00:00;dra tatiane;;4426;;0;6;R$ 0,00;R$ 0,00;R$ 570,40;R$ 0,00;-1;;1;
7/5/2003 00:00:00;77;R$ 300,00;15/12/2008 00:00:00;;;4427;;23;6;R$ 300,00;R$ 0,00;R$ 300,00;R$ 0,00;-1;;0;
15/12/2008 00:00:00;77;R$ 270,40;15/12/2008 00:00:00;;;4428;;0;6;R$ 0,00;R$ 0,00;R$ 270,40;R$ 0,00;-1;;0;
7/5/2003 00:00:00;75;R$ 570,00;16/12/2008 00:00:00;;;4429;;0;6;R$ 0,00;R$ 0,00;R$ 570,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;75;R$ 280,00;16/12/2008 00:00:00;;;4430;;22;6;R$ 280,00;R$ 0,00;R$ 280,00;R$ 0,00;-1;;0;
16/12/2008 00:00:00;75;R$ 100,00;16/12/2008 00:00:00;;;4431;;12;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
16/12/2008 00:00:00;75;R$ 200,00;16/12/2008 00:00:00;;;4432;;18;6;R$ 200,00;R$ 0,00;R$ 200,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 69,00;16/12/2008 00:00:00;6 GALOES DE AGUA DESTILADA;;4433;;0;6;R$ 0,00;R$ 0,00;R$ 69,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;115;R$ 200,00;16/12/2008 00:00:00;;;4434;;17;6;R$ 200,00;R$ 0,00;R$ 200,00;R$ 0,00;-1;;0;
16/12/2008 00:00:00;115;R$ 100,00;16/12/2008 00:00:00;;;4435;;11;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;115;R$ 75,00;16/12/2008 00:00:00;;;4436;;4;6;R$ 75,00;R$ 0,00;R$ 75,00;R$ 0,00;-1;;0;
16/12/2008 00:00:00;115;R$ 3,00;16/12/2008 00:00:00;;;4437;;0;6;R$ 0,00;R$ 0,00;R$ 3,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;76;R$ 150,00;16/12/2008 00:00:00;;;4438;;0;6;R$ 0,00;R$ 0,00;R$ 150,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 96,00;16/12/2008 00:00:00;2 ª  parcela do 13ª  salario/acd  cristi;;4439;;0;6;R$ 0,00;R$ 0,00;R$ 96,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;94;R$ 214,00;16/12/2008 00:00:00;;;4440;;0;6;R$ 0,00;R$ 0,00;R$ 214,00;R$ 0,00;-1;;0;
16/12/2008 00:00:00;94;R$ 115,00;16/12/2008 00:00:00;;;4441;;11;6;R$ 115,00;R$ 0,00;R$ 115,00;R$ 0,00;-1;;0;
16/12/2008 00:00:00;94;R$ 160,00;16/12/2008 00:00:00;;;4442;;11;6;R$ 160,00;R$ 0,00;R$ 160,00;R$ 0,00;-1;;0;
16/12/2008 00:00:00;94;R$ 85,00;16/12/2008 00:00:00;;;4443;;10;6;R$ 85,00;R$ 0,00;R$ 85,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;76;R$ 173,33;16/12/2008 00:00:00;;;4444;;10;6;R$ 173,33;R$ 0,00;R$ 173,33;R$ 0,00;-1;;0;
16/12/2008 00:00:00;76;R$ 200,00;16/12/2008 00:00:00;;;4445;;11;6;R$ 200,00;R$ 0,00;R$ 200,00;R$ 0,00;-1;;0;
16/12/2008 00:00:00;76;R$ 190,00;16/12/2008 00:00:00;;;4446;;10;6;R$ 190,00;R$ 0,00;R$ 190,00;R$ 0,00;-1;;0;
16/12/2008 00:00:00;76;R$ 80,00;16/12/2008 00:00:00;;;4447;;8;6;R$ 80,00;R$ 0,00;R$ 80,00;R$ 0,00;-1;;0;
16/12/2008 00:00:00;76;R$ 80,00;16/12/2008 00:00:00;;;4448;;7;6;R$ 80,00;R$ 0,00;R$ 80,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 5,40;16/12/2008 00:00:00;papelaria/1 bloco de recibos/3 salga/ pq;;4449;;0;6;R$ 0,00;R$ 0,00;R$ 5,40;R$ 0,00;-1;;0;
7/5/2003 00:00:00;76;R$ 200,00;16/12/2008 00:00:00;;;4450;;0;6;R$ 0,00;R$ 0,00;R$ 200,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;76;R$ 80,00;16/12/2008 00:00:00;;;4451;;6;6;R$ 80,00;R$ 0,00;R$ 80,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;61;R$ 200,00;17/12/2008 00:00:00;;;4452;;0;6;R$ 0,00;R$ 0,00;R$ 200,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;61;R$ 85,00;17/12/2008 00:00:00;;;4453;;6;6;R$ 85,00;R$ 0,00;R$ 85,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;61;R$ 80,00;17/12/2008 00:00:00;;;4454;;5;6;R$ 80,00;R$ 0,00;R$ 80,00;R$ 0,00;-1;;0;
17/12/2008 00:00:00;61;R$ 120,00;17/12/2008 00:00:00;;;4455;;5;6;R$ 120,00;R$ 0,00;R$ 120,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;61;R$ 158,33;17/12/2008 00:00:00;;;4456;;5;6;R$ 158,33;R$ 0,00;R$ 158,33;R$ 0,00;-1;;0;
7/5/2003 00:00:00;61;R$ 120,00;17/12/2008 00:00:00;;;4457;;0;6;R$ 0,00;R$ 0,00;R$ 120,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;61;R$ 50,00;17/12/2008 00:00:00;;;4458;;2;6;R$ 50,00;R$ 0,00;R$ 50,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 128,95;17/12/2008 00:00:00;compra de papel toalha /papel higiernico;;4459;;0;6;R$ 0,00;R$ 0,00;R$ 128,95;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 46,22;17/12/2008 00:00:00;mercado;;4460;;0;6;R$ 0,00;R$ 0,00;R$ 46,22;R$ 0,00;-1;;0;
7/5/2003 00:00:00;63;R$ 90,00;17/12/2008 00:00:00;katharina nichislish/cef -recreiodonto;;4461;;0;6;R$ 0,00;R$ 0,00;R$ 90,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 4,40;18/12/2008 00:00:00;2 passagens  para acd/correios;;4462;;0;6;R$ 0,00;R$ 0,00;R$ 4,40;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 8,40;19/12/2008 00:00:00;6 pinceis para clinica;;4463;;0;6;R$ 0,00;R$ 0,00;R$ 8,40;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 60,00;20/12/2008 00:00:00;faxineira/fatinha;;4464;;0;6;R$ 0,00;R$ 0,00;R$ 60,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 2,95;22/12/2008 00:00:00;MERCADO;;4465;;0;6;R$ 0,00;R$ 0,00;R$ 2,95;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 401,78;22/12/2008 00:00:00;LIGTH;;4466;;0;6;R$ 0,00;R$ 0,00;R$ 401,78;R$ 0,00;-1;;0;
7/5/2003 00:00:00;107;R$ 44,80;22/12/2008 00:00:00;dra tatiane /cliente luiz marcelo;;4467;;0;6;R$ 0,00;R$ 0,00;R$ 44,80;R$ 0,00;-1;;0;
7/5/2003 00:00:00;68;R$ 100,00;22/12/2008 00:00:00;;;4468;;0;6;R$ 0,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;107;R$ 75,00;23/12/2008 00:00:00;dra nivea/cliente /bruno batista;;4469;;5;6;R$ 75,00;R$ 0,00;R$ 75,00;R$ 0,00;-1;;0;
23/12/2008 00:00:00;107;R$ 21,00;23/12/2008 00:00:00;dra nivea/cliente sonia araujo;;4470;;0;6;R$ 0,00;R$ 0,00;R$ 21,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;107;R$ 8,40;23/12/2008 00:00:00;dra carla/bruno batista;;4471;;0;6;R$ 0,00;R$ 0,00;R$ 8,40;R$ 0,00;-1;;0;
23/12/2008 00:00:00;107;R$ 5,60;23/12/2008 00:00:00;dra simone/ jurema telles;;4472;;0;6;R$ 0,00;R$ 0,00;R$ 5,60;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 60,00;26/12/2008 00:00:00;faxineira;;4473;;0;6;R$ 0,00;R$ 0,00;R$ 60,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;58;R$ 796,25;27/12/2008 00:00:00;dra carla;;4474;;0;6;R$ 0,00;R$ 0,00;R$ 796,25;R$ 0,00;-1;;1;
27/12/2008 00:00:00;58;R$ 750,00;27/12/2008 00:00:00;dr frederico;;4475;;0;6;R$ 0,00;R$ 0,00;R$ 750,00;R$ 0,00;-1;;1;
27/12/2008 00:00:00;58;R$ 1296,00;27/12/2008 00:00:00;dra nivea;;4476;;0;6;R$ 0,00;R$ 0,00;R$ 1296,00;R$ 0,00;-1;;1;
27/12/2008 00:00:00;58;R$ 432,00;27/12/2008 00:00:00;dr ricardo almada;;4477;;0;6;R$ 0,00;R$ 0,00;R$ 432,00;R$ 0,00;-1;;1;
27/12/2008 00:00:00;58;R$ 322,00;27/12/2008 00:00:00;dra simone;;4478;;0;6;R$ 0,00;R$ 0,00;R$ 322,00;R$ 0,00;-1;;1;
27/12/2008 00:00:00;58;R$ 220,80;27/12/2008 00:00:00;dra tatiane;;4479;;0;6;R$ 0,00;R$ 0,00;R$ 220,80;R$ 0,00;-1;;1;
7/5/2003 00:00:00;1;R$ 3,00;27/12/2008 00:00:00;papelaria;;4480;;0;6;R$ 0,00;R$ 0,00;R$ 3,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;107;R$ 27,52;29/12/2008 00:00:00;dra cristiane/cliente rosangela de souza;;4481;;0;6;R$ 0,00;R$ 0,00;R$ 27,52;R$ 0,00;-1;;0;
7/5/2003 00:00:00;102;R$ 5,95;29/12/2008 00:00:00;dr pedro ney/ luiz eduardo lopes;;4482;;0;6;R$ 0,00;R$ 0,00;R$ 5,95;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 1,50;29/12/2008 00:00:00;papelaria/1  bloco de recibos;;4483;;0;6;R$ 0,00;R$ 0,00;R$ 1,50;R$ 0,00;-1;;0;
7/5/2003 00:00:00;115;R$ 15,00;29/12/2008 00:00:00;;;4484;;0;6;R$ 0,00;R$ 0,00;R$ 15,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 5,00;29/12/2008 00:00:00;1 galao de 20 litros de agua;;4485;;0;6;R$ 0,00;R$ 0,00;R$ 5,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;77;R$ 100,00;29/12/2008 00:00:00;;;4486;;13;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;77;R$ 20,80;29/12/2008 00:00:00;;;4487;;0;6;R$ 0,00;R$ 0,00;R$ 20,80;R$ 0,00;-1;;0;
7/5/2003 00:00:00;70;R$ 600,00;29/12/2008 00:00:00;;;4488;;20;6;R$ 600,00;R$ 0,00;R$ 600,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;70;R$ 250,00;29/12/2008 00:00:00;;;4489;;20;6;R$ 250,00;R$ 0,00;R$ 250,00;R$ 0,00;-1;;0;
29/12/2008 00:00:00;70;R$ 200,00;29/12/2008 00:00:00;;;4490;;17;6;R$ 200,00;R$ 0,00;R$ 200,00;R$ 0,00;-1;;0;
29/12/2008 00:00:00;70;R$ 218,00;29/12/2008 00:00:00;;;4491;;17;6;R$ 218,00;R$ 0,00;R$ 218,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 2,50;29/12/2008 00:00:00;1 caixa  de clipes;;4492;;0;6;R$ 0,00;R$ 0,00;R$ 2,50;R$ 0,00;-1;;0;
7/5/2003 00:00:00;1;R$ 8,80;29/12/2008 00:00:00;passagens para cristina /acd;;4493;;0;6;R$ 0,00;R$ 0,00;R$ 8,80;R$ 0,00;-1;;0;
7/5/2003 00:00:00;77;R$ 76,00;30/12/2008 00:00:00;devolvido/chq- 900105/15/12/08;;4494;;0;6;R$ 0,00;R$ 0,00;R$ 76,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;76;R$ 280,00;30/12/2008 00:00:00;;;4495;;19;6;R$ 280,00;R$ 0,00;R$ 280,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;76;R$ 120,00;30/12/2008 00:00:00;;;4496;;14;6;R$ 120,00;R$ 0,00;R$ 120,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;73;R$ 50,00;30/12/2008 00:00:00;;;4497;;2;6;R$ 50,00;R$ 0,00;R$ 50,00;R$ 0,00;-1;;0;
7/5/2003 00:00:00;73;R$ 100,00;30/12/2008 00:00:00;;;4498;;12;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
30/12/2008 00:00:00;96;R$ 100,00;30/12/2008 00:00:00;;;4499;;11;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
30/12/2008 00:00:00;96;R$ 100,00;30/12/2008 00:00:00;;;4500;;10;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
30/12/2008 00:00:00;96;R$ 100,00;30/12/2008 00:00:00;;;4501;;9;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
30/12/2008 00:00:00;96;R$ 100,00;30/12/2008 00:00:00;;;4502;;8;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
30/12/2008 00:00:00;96;R$ 100,00;30/12/2008 00:00:00;;;4503;;7;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
30/12/2008 00:00:00;96;R$ 100,00;30/12/2008 00:00:00;;;4504;;6;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
30/12/2008 00:00:00;96;R$ 100,00;30/12/2008 00:00:00;;;4505;;5;6;R$ 100,00;R$ 0,00;R$ 100,00;R$ 0,00;-1;;0;
